insurer,sub_fund,fee_source_page,fee_source_locator,fee_source_url,fee_source_metric,fee_as_of_date,fee_verification_status,fee_verification_note
Tokio Marine,BAILLIE GIFFORD POSITIVE CHANGE FUND,12,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,BAILLIE GIFFORD US EQUITY GROWTH FUND,29,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,CANACCORD GENUITY OPPORTUNITY FUND,134,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,CAPITAL GROUP CAPITAL INCOME BUILDER FUND,136,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,CAPITAL GROUP NEW PERSPECTIVE FUND,14,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIDELITY ASIAN SPECIAL SITUATIONS FUND,48,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIDELITY EMERGING MARKETS FUND,42,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIDELITY EUROPEAN DYNAMIC GROWTH FUND,37,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIDELITY US DOLLAR CASH FUND,120,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIDELITY US HIGH YIELD FUND,109,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FIRST SENTIER BRIDGE FUND,152,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FRANKLIN GLOBAL SUKUK FUND,97,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FRANKLIN TECHNOLOGY FUND,83,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA ASIAN EQUITY PLUS FUND,51,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA DIVIDEND ADVANTAGE FUND,53,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA GREATER CHINA GROWTH FUND,56,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA INDIAN SUBCONTINENT FUND,69,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA REGIONAL CHINA FUND,58,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FSSA REGIONAL INDIA FUND,71,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,FUNDSMITH EQUITY FUND,17,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,INFINITY US 500 STOCK INDEX FUND,31,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,INVESCO GLOBAL CONSUMER TRENDS FUND,85,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,JANUS HENDERSON GLOBAL LIFE SCIENCES FUND,88,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,JPM ASIA PACIFIC INCOME FUND,149,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,LIONGLOBAL SGD MONEY MARKET FUND,124,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,MS EMERGING LEADERS EQUITY FUND,44,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,MS EUROPE OPPORTUNITY FUND,39,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,NIKKO AM JAPAN DIVIDEND EQUITY FUND,74,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,NIKKO AM SINGAPORE DIVIDEND EQUITY FUND,77,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,PIMCO INCOME FUND,102,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,QUILTER CHEVIOT INTERNATIONAL BALANCED FUND,140,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,QUILTER CHEVIOT INTERNATIONAL GROWTH FUND,142,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,SANDS CAPITAL US SELECT GROWTH FUND,34,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,SCHRODER ISF CHINA OPPORTUNITIES FUND,61,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,SCHRODER ISF COMMODITY FUND,92,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,TEMPLETON SHARIAH GLOBAL EQUITY FUND,27,docs/research/ilp-source-archive-2026-03-31/tokiomarine-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-atlas-2025-sar.pdf
Tokio Marine,TMLS ASIA BOND FUND,22,docs/research/ilp-source-archive-2026-03-31/tokiomarine-non-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Non-Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-non-atlas-2025-sar.pdf
Tokio Marine,TMLS ASIA PACIFIC INCOME FUND,31,docs/research/ilp-source-archive-2026-03-31/tokiomarine-non-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Non-Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-non-atlas-2025-sar.pdf
Tokio Marine,TMLS ASIAN EQUITY PLUS FUND,9,docs/research/ilp-source-archive-2026-03-31/tokiomarine-non-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Non-Atlas.pdf,Expense Ratio,30 June 2025,verified_exact,Verified against archived PDF tokiomarine-non-atlas-2025-sar.pdf
Tokio Marine,TMLS CHINA EQUITY FUND,16,docs/research/ilp-source-archive-2026-03-31/tokiomarine-non-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Non-Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-non-atlas-2025-sar.pdf
Tokio Marine,TMLS FLEXCONCEPT FUND,47,docs/research/ilp-source-archive-2026-03-31/tokiomarine-non-atlas-2025-sar.pdf,https://www.tokiomarine.com/content/dam/tokiomarine/sg/life/resources/fund-reports/Semi-Annual%20ILP%20Fund%20Report%20%281Jan-30Jun%202025%29%20Non-Atlas.pdf,Expense Ratio,30 Jun 2025,verified_exact,Verified against archived PDF tokiomarine-non-atlas-2025-sar.pdf
